rewards,-215.04986090683153,-546.60226081424,-485.9860570148228,-483.877029497414,-416.72866154916954,-398.9777915907648,-384.2665198122553,-384.2701162032847,-378.16683532126115,-380.93085593340425,-384.79264939961126,-397.2628074960645,-415.2736264429493,-421.71749584463896,-427.32584743737044,-427.3528919049788,-413.91431809676453,-398.147280980836,-394.8108981158584,-380.4108666887533,-372.88922420797974,-369.2304376235979,-366.9633356046218,-362.20261399055033,-358.4552771542504,-358.8484555418452,-353.7528567263652,-352.54747306077587,-350.1477713645465,-344.1684057828732,-346.14695359074256
steps,0,25000,50000,75000,100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,525000,550000,575000,600000,625000,650000,675000,700000,725000,750000
q_loss,,1.6186707764863968,1.4189266115427017,1.2755662500858307,1.047748789191246,0.9880557209253311,0.8474125936627388,0.7906514331698418,0.6991474851965904,0.6382030062377453,0.5456448048353195,0.6195292174816132,0.5709275417029858,0.5512864515185356,0.515302199870348,0.46596670523285866,0.43879832699894905,0.43935593217611313,0.45854419469833374,0.44511735439300537,0.4229135289788246,0.41830307617783546,0.3596583381295204,0.3675634190440178,0.3619408681988716,0.3567151166498661,0.31899962201714516,0.30678073316812515,0.29947576485574245,0.30245067551732063,0.2873754110187292
p_loss,,36.19322204589844,29.378488540649414,24.31835174560547,21.201465606689453,20.276945114135742,19.65489959716797,18.265338897705078,17.76555061340332,16.93218421936035,15.632439613342285,14.605157852172852,13.404156684875488,12.602971076965332,11.191341400146484,11.360077857971191,10.53233814239502,10.20887279510498,10.700079917907715,9.903419494628906,9.93510627746582,8.935011863708496,9.151305198669434,10.194860458374023,8.354897499084473,8.352090835571289,8.386221885681152,8.4112548828125,7.48267126083374,8.661128997802734,7.34479284286499
final,-215.04986090683153,-380.8260608605358,-415.87939291196477,-432.8788020583271,-429.6487739564956,-424.5369435622071,-418.7840258836426,-414.46978717359787,-410.4361258566716,-407.48559886434487,-424.4598777136228,-409.5259323818052,-402.4546893246179,-396.23873595934043,-397.2984545481605,-400.1359645795818,-403.1007444080327,-404.48846088578796,-406.15286716524764,-406.1008682407825,-404.91052572161936,-402.1072887343727,-397.27625965054,-391.3247714651311,-384.4377144368191,-377.58727080050573,-371.57112466346587,-367.0111438714598,-362.5448311963286,-358.9205851057406,-356.2463580440169
abs,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153,-215.04986090683153
